id,group_key,split
37549,group_28445,train
37550,group_28446,train
37551,group_28447,validation
37555,group_28448,test
37556,group_28449,train
37557,group_28450,train
37558,group_28451,train
37559,group_28452,train
37560,group_28453,train
37561,group_28454,train
37562,group_28455,validation
37563,group_28426,validation
37564,group_28457,train
37565,group_28458,train
37566,group_28459,train
37567,group_28460,train
37568,group_28459,train
37569,group_28460,train
37570,group_28463,train
37571,group_28464,train
37574,group_28445,train
37575,group_28446,train
37576,group_28447,validation
37577,group_28448,test
37578,group_28449,train
37579,group_28450,train
37580,group_28471,train
37581,group_28472,train
37582,group_28453,train
37583,group_28454,train
37584,group_28475,train
37585,group_28476,test
37586,group_28477,test
37587,group_28478,train
37588,group_28459,train
37590,group_28477,test
37593,group_28481,train
37594,group_28482,train
37595,group_28483,train
37596,group_28484,train
37597,group_28485,train
37598,group_28486,validation
37599,group_28481,train
37600,group_28488,train
37601,group_28485,train
37602,group_28490,train
37603,group_28491,train
37607,group_28492,train
37608,group_28493,train
37610,group_28490,train
37611,group_28495,train
37613,group_28491,train
37620,group_28497,train
37621,group_28481,train
37622,group_28488,train
37623,group_28500,train
37624,group_28501,train
37625,group_28485,train
37626,group_28490,train
37627,group_28491,train
37628,group_28505,train
37629,group_28495,train
37630,group_28507,train
37632,group_28490,train
37633,group_28491,train
37634,group_28490,train
37636,group_28507,train
37637,group_28512,test
37638,group_28513,train
37639,group_28513,train
37640,group_28515,train
37646,group_28516,train
37650,group_28517,validation
37652,group_28518,validation
37653,group_28519,test
37654,group_24530,train
37655,group_24513,test
37656,group_24514,validation
37657,group_24522,train
37658,group_24522,train
37671,group_19994,train
37672,group_19994,train
37673,group_19994,train
37674,group_19994,train
37675,group_19987,train
37676,group_19994,train
37677,group_20004,validation
37679,group_19985,train
37680,group_19994,train
37681,group_28534,test
37682,group_19994,train
37683,group_19994,train
37684,group_19985,train
37685,group_19994,train
37686,group_28539,validation
37687,group_20004,validation
37688,group_28539,validation
37689,group_19994,train
37690,group_19985,train
37691,group_19994,train
37692,group_19985,train
37693,group_28539,validation
37694,group_19994,train
37695,group_20004,validation
37696,group_19985,train
37697,group_20004,validation
37698,group_19994,train
37699,group_19994,train
37700,group_19985,train
37701,group_28554,train
37704,group_28555,train
37706,group_28556,train
37708,group_28557,train
37709,group_28558,train
37710,group_17323,train
37712,group_28560,train
37713,group_28561,train
37714,group_28562,train
37715,group_28563,validation
37716,group_28564,train
37717,group_28565,test
37718,group_28566,validation
37719,group_28562,train
37720,group_28568,train
37721,group_28569,validation
37722,group_28570,train
37723,group_28571,train
37724,group_28570,train
37725,group_28573,test
37726,group_28574,test
37727,group_28575,test
37728,group_28576,train
37729,group_17328,validation
37730,group_28578,train
37731,group_28579,train
37732,group_28580,train
37733,group_17331,train
37734,group_28582,train
37735,group_28579,train
37736,group_17328,validation
37737,group_28585,validation
37738,group_28586,test
37739,group_28587,validation
37740,group_28588,train
37741,group_28571,train
37742,group_28590,train
37743,group_17332,train
37744,group_28571,train
37745,group_28593,train
37746,group_17328,validation
37747,group_28595,train
37748,group_28580,train
37749,group_28597,train
37750,group_28579,train
37751,group_28597,train
37753,group_28571,train
37754,group_28601,test
37757,group_28602,train
37758,group_17334,train
37759,group_17332,train
37760,group_17328,validation
37761,group_17327,train
37763,group_28607,test
37764,group_28571,train
37765,group_28573,test
37766,group_28610,train
37767,group_28611,train
37768,group_28612,train
37769,group_28613,train
37770,group_28614,train
37771,group_28615,train
37772,group_28616,train
37773,group_28617,validation
37774,group_28618,train
37775,group_28619,train
37776,group_28620,train
37777,group_17327,train
37778,group_28622,validation
37779,group_17327,train
37780,group_28624,test
37781,group_28625,test
37782,group_28626,train
37783,group_28627,test
37784,group_28616,train
37785,group_28616,train
37786,group_28601,test
37787,group_28631,train
37788,group_17332,train
37789,group_28633,train
37790,group_28634,validation
37791,group_17333,train
37792,group_28616,train
37793,group_28631,train
37794,group_28638,train
37795,group_28639,validation
37796,group_28640,train
37797,group_28631,train
37798,group_28593,train
37800,group_28643,train
37801,group_28644,train
37802,group_17334,train
37803,group_28646,test
37804,group_28647,train
37805,group_28648,train
37808,group_28649,train
37809,group_28650,train
37810,group_28586,test
37811,group_28652,train
37812,group_28627,test
37813,group_28654,train
37847,group_28655,train
37848,group_28656,train
37849,group_28655,train
37850,group_28656,train
37854,group_28659,train
37856,group_28660,train
37857,group_28659,train
37858,group_28660,train
37859,group_28663,train
37861,group_28664,train
37863,group_28656,train
37864,group_28656,train
37866,group_28667,train
37867,group_28656,train
37870,group_28656,train
37871,group_28656,train
37872,group_28656,train
37873,group_28656,train
37874,group_28673,train
37876,group_28674,test
37877,group_28675,train
37878,group_28676,train
37879,group_28677,train
37880,group_28678,validation
37881,group_28679,train
37882,group_28677,train
37883,group_28681,train
37884,group_28677,train
37885,group_28683,validation
37886,group_28684,train
37887,group_28685,train
37888,group_28686,train
37889,group_28681,train
37890,group_28677,train
37891,group_28681,train
37892,group_28690,train
37893,group_28691,train
37894,group_28692,validation
37895,group_28691,train
37896,group_28694,train
37899,group_4985,train
37901,group_22419,train
37902,group_28697,train
37903,group_28698,train
37904,group_28699,train
37905,group_28699,train
37906,group_28701,train
37907,group_28702,train
37908,group_28703,train
37909,group_28704,validation
37910,group_28705,train
37911,group_28706,test
37912,group_28707,train
37913,group_28708,train
37916,group_28709,train
37918,group_28710,train
37919,group_28711,train
37923,group_28712,train
37925,group_28713,train
37926,group_28709,train
37927,group_28715,train
37929,group_28716,train
37930,group_28717,test
37931,group_28718,train
37932,group_28719,train
37933,group_28720,train
37934,group_28721,test
37935,group_28722,train
37936,group_28723,train
37937,group_28724,train
37938,group_28725,train
37939,group_28726,test
37940,group_28727,train
37941,group_28728,train
37943,group_28729,train
37944,group_28730,train
37945,group_28731,train
37946,group_28732,train
37947,group_28733,train
37948,group_28734,validation
37949,group_28735,train
37950,group_28736,train
37951,group_28737,train
37952,group_28738,validation
37955,group_28739,train
37956,group_7391,train
37957,group_28741,validation
37958,group_28742,train
37959,group_28743,train
37960,group_28744,train
37961,group_28745,train
37962,group_28746,validation
37963,group_28747,train
37964,group_28748,validation
37965,group_28749,train
37966,group_28750,train
37967,group_28751,train
37968,group_28752,train
37969,group_28753,train
37970,group_28754,train
37971,group_28755,train
37972,group_28756,train
37973,group_28757,train
37974,group_28758,train
37975,group_28759,train
37977,group_22902,validation
37981,group_28761,test
37982,group_28762,test
37984,group_28763,train
37986,group_28764,train
37989,group_28765,validation
37990,group_28765,validation
37992,group_28767,train
37993,group_28768,train
37994,group_28769,train
37995,group_28770,test
37996,group_28770,test
37997,group_28772,train
37998,group_28773,train
38000,group_28774,validation
38003,group_24773,test
38004,group_28776,test
38005,group_28777,train
38006,group_28778,train
38007,group_24773,test
38008,group_24698,train
38009,group_28781,validation
38010,group_28782,train
38011,group_24698,train
38012,group_24706,train
38013,group_24698,train
38014,group_24773,test
38015,group_24698,train
38016,group_24698,train
38017,group_28776,test
38018,group_28790,train
38019,group_28791,train
38020,group_24745,test
38021,group_28791,train
38022,group_28790,train
38023,group_28795,train
38024,group_28796,validation
38025,group_24745,test
38026,group_28798,validation
38027,group_28799,train
38028,group_28800,train
38029,group_28801,train
38030,group_28790,train
38031,group_28803,train
38032,group_28804,train
38033,group_24773,test
38034,group_24773,test
38035,group_28781,validation
38037,group_28808,train
38038,group_28809,train
38039,group_24702,train
38040,group_24773,test
38041,group_28812,train
38042,group_28813,train
38043,group_28814,train
38044,group_24773,test
38045,group_24773,test
38046,group_28817,train
38047,group_24698,train
38048,group_28819,train
38049,group_28820,validation
38050,group_28821,train
38051,group_28822,train
38052,group_28823,train
38053,group_28824,validation
38054,group_28824,validation
38055,group_24773,test
38086,group_28827,train
38121,group_28828,train
38122,group_28829,train
38125,group_28830,train
38126,group_28831,train
38127,group_28832,test
38128,group_28833,test
38129,group_28834,validation
38130,group_26960,train
38131,group_3043,train
38132,group_28837,train
38133,group_28838,train
38134,group_28839,train
38135,group_28840,train
38136,group_4656,train
38137,group_25130,train
38138,group_25130,train
38139,group_28844,train
38140,group_3058,test
38141,group_4664,train
38142,group_2432,train
38143,group_2458,test
38144,group_28849,train
38145,group_28850,validation
38146,group_28851,train
38147,group_28852,train
38148,group_28852,train
38149,group_28854,train
38150,group_28855,train
38151,group_28856,validation
38152,group_28857,train
38153,group_28858,train
38154,group_28859,train
38155,group_28860,train
38156,group_28861,train
38157,group_28675,train
38158,group_28863,train
38159,group_28864,train
38160,group_28865,validation
38161,group_28863,train
38162,group_28863,train
38163,group_28868,test
38164,group_28868,test
38165,group_28863,train
38166,group_28863,train
38167,group_28863,train
38168,group_28863,train
38169,group_28863,train
38170,group_28863,train
38171,group_28864,train
38172,group_28877,train
38173,group_28863,train
38174,group_28863,train
38175,group_28863,train
38176,group_28865,validation
38177,group_28868,test
38178,group_28863,train
38179,group_28863,train
38180,group_28864,train
38181,group_28863,train
38182,group_28863,train
38183,group_28863,train
38184,group_28863,train
38185,group_28863,train
38186,group_28863,train
38187,group_28863,train
38188,group_28893,train
38189,group_28894,train
38190,group_28895,train
38191,group_28895,train
38192,group_28897,train
38193,group_28897,train
