id,image_path,articleType,baseColour,gender,usage,subCategory
17059,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17059.jpg,Belts,White,Women,Casual,Belts
17076,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17076.jpg,Belts,Red,Women,Casual,Belts
17077,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17077.jpg,Wallets,Pink,Women,Casual,Wallets
17081,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17081.jpg,Wallets,Blue,Women,Casual,Wallets
17084,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17084.jpg,Wallets,Purple,Women,Casual,Wallets
17092,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17092.jpg,Wallets,Navy Blue,Women,Casual,Wallets
17097,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17097.jpg,Wallets,Black,Women,Casual,Wallets
17104,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17104.jpg,Wallets,Blue,Women,Casual,Wallets
17109,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17109.jpg,Wallets,Pink,Women,Casual,Wallets
17120,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17120.jpg,Handbags,Black,Women,Casual,Bags
17122,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17122.jpg,Handbags,Blue,Women,Casual,Bags
17123,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17123.jpg,Handbags,Brown,Women,Casual,Bags
17125,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17125.jpg,Handbags,Black,Women,Casual,Bags
17129,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17129.jpg,Handbags,Black,Women,Casual,Bags
17130,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17130.jpg,Handbags,Black,Women,Casual,Bags
17131,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17131.jpg,Handbags,Black,Women,Casual,Bags
17132,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17132.jpg,Handbags,Brown,Women,Casual,Bags
17135,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17135.jpg,Handbags,Black,Women,Casual,Bags
17136,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17136.jpg,Handbags,Black,Women,Casual,Bags
17153,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17153.jpg,Jackets,Khaki,Men,Casual,Topwear
17159,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17159.jpg,Shirts,Blue,Men,Casual,Topwear
17162,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17162.jpg,Shirts,Blue,Men,Casual,Topwear
17164,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17164.jpg,Shirts,Blue,Men,Casual,Topwear
17165,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17165.jpg,Shirts,Maroon,Men,Formal,Topwear
17167,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17167.jpg,Shirts,Blue,Men,Casual,Topwear
17172,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17172.jpg,Shirts,Blue,Men,Casual,Topwear
17174,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17174.jpg,Shirts,Brown,Men,Casual,Topwear
17181,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17181.jpg,Shirts,Blue,Men,Casual,Topwear
17188,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17188.jpg,Shirts,Blue,Men,Casual,Topwear
17191,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17191.jpg,Shirts,Blue,Men,Casual,Topwear
17194,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17194.jpg,Sweaters,Black,Men,Casual,Topwear
17209,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17209.jpg,Sunglasses,Black,Women,Casual,Eyewear
17214,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17214.jpg,Sunglasses,Black,Women,Casual,Eyewear
17223,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17223.jpg,Sunglasses,Black,Women,Casual,Eyewear
17228,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17228.jpg,Sunglasses,Black,Women,Casual,Eyewear
17234,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17234.jpg,Tshirts,Yellow,Men,Casual,Topwear
17249,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17249.jpg,Tshirts,Blue,Men,Casual,Topwear
17253,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17253.jpg,Tshirts,White,Men,Casual,Topwear
17270,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17270.jpg,Tshirts,Black,Men,Casual,Topwear
17325,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17325.jpg,Sunglasses,Brown,Unisex,Casual,Eyewear
17334,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17334.jpg,Sunglasses,Brown,Unisex,Casual,Eyewear
17365,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17365.jpg,Accessory Gift Set,Blue,Men,Formal,Accessories
17366,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17366.jpg,Accessory Gift Set,Blue,Men,Formal,Accessories
17379,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17379.jpg,Accessory Gift Set,Blue,Men,Formal,Accessories
17393,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17393.jpg,Socks,Black,Men,Casual,Socks
17394,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17394.jpg,Socks,Brown,Men,Casual,Socks
17397,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17397.jpg,Socks,Black,Men,Casual,Socks
17398,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17398.jpg,Socks,Multi,Men,Casual,Socks
17399,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17399.jpg,Socks,Black,Men,Casual,Socks
17400,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17400.jpg,Socks,Black,Men,Casual,Socks
17402,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17402.jpg,Socks,Multi,Men,Casual,Socks
17417,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17417.jpg,Watches,Black,Men,Casual,Watches
17418,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17418.jpg,Watches,Black,Men,Casual,Watches
17433,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17433.jpg,Watches,White,Women,Casual,Watches
17439,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17439.jpg,Watches,White,Women,Casual,Watches
17440,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17440.jpg,Watches,Steel,Men,Casual,Watches
17450,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17450.jpg,Watches,Steel,Men,Casual,Watches
17451,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17451.jpg,Watches,Steel,Women,Casual,Watches
17455,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17455.jpg,Watches,Black,Men,Casual,Watches
17457,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17457.jpg,Watches,Silver,Women,Casual,Watches
17476,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17476.jpg,Bra,Purple,Women,Casual,Innerwear
17481,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17481.jpg,Formal Shoes,Black,Men,Formal,Shoes
17493,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17493.jpg,Flip Flops,Red,Men,Casual,Flip Flops
17498,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17498.jpg,Tshirts,Maroon,Men,Casual,Topwear
17503,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17503.jpg,Tshirts,Black,Men,Casual,Topwear
17507,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17507.jpg,Tshirts,Black,Men,Casual,Topwear
17513,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17513.jpg,Tshirts,Black,Men,Casual,Topwear
17514,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17514.jpg,Sweaters,Black,Women,Casual,Topwear
17541,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17541.jpg,Shirts,Green,Men,Formal,Topwear
17556,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17556.jpg,Shirts,Green,Men,Formal,Topwear
17570,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17570.jpg,Shirts,Green,Men,Formal,Topwear
17620,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17620.jpg,Leggings,Red,Girls,Casual,Bottomwear
17629,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17629.jpg,Jackets,Blue,Men,Casual,Topwear
17635,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17635.jpg,Scarves,Purple,Women,Casual,Scarves
17636,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17636.jpg,Scarves,Purple,Unisex,Casual,Scarves
17638,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17638.jpg,Scarves,Red,Unisex,Casual,Scarves
17640,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17640.jpg,Headband,Black,Unisex,Sports,Headwear
17658,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17658.jpg,Heels,Beige,Women,Casual,Shoes
17663,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17663.jpg,Heels,Brown,Women,Casual,Shoes
17664,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17664.jpg,Casual Shoes,Blue,Women,Casual,Shoes
17675,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17675.jpg,Flats,Turquoise Blue,Women,Casual,Shoes
17686,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17686.jpg,Heels,Multi,Women,Casual,Shoes
17711,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17711.jpg,Casual Shoes,Beige,Unisex,Casual,Shoes
17719,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17719.jpg,Shirts,White,Men,Casual,Topwear
17720,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17720.jpg,Shirts,White,Men,Casual,Topwear
17735,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17735.jpg,Flip Flops,Black,Unisex,Casual,Flip Flops
17736,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17736.jpg,Flip Flops,Black,Unisex,Casual,Flip Flops
17756,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17756.jpg,Casual Shoes,Brown,Men,Casual,Shoes
17765,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17765.jpg,Formal Shoes,Brown,Men,Formal,Shoes
17768,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17768.jpg,Casual Shoes,Brown,Men,Casual,Shoes
17769,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17769.jpg,Casual Shoes,Brown,Men,Casual,Shoes
17785,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17785.jpg,Socks,Brown,Men,Casual,Socks
17788,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17788.jpg,Socks,Black,Men,Casual,Socks
17793,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17793.jpg,Socks,Brown,Men,Casual,Socks
17796,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17796.jpg,Tshirts,Green,Men,Casual,Topwear
17797,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17797.jpg,Tshirts,Blue,Men,Casual,Topwear
17814,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17814.jpg,Casual Shoes,Black,Men,Casual,Shoes
17821,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17821.jpg,Casual Shoes,Black,Men,Casual,Shoes
17831,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17831.jpg,Casual Shoes,Black,Men,Casual,Shoes
17834,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17834.jpg,Sports Shoes,Grey,Men,Sports,Shoes
17838,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17838.jpg,Casual Shoes,White,Women,Casual,Shoes
17843,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17843.jpg,Casual Shoes,White,Men,Casual,Shoes
17852,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17852.jpg,Tshirts,White,Women,Casual,Topwear
17855,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17855.jpg,Briefs,Navy Blue,Men,Casual,Innerwear
17856,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17856.jpg,Briefs,Navy Blue,Men,Casual,Innerwear
17866,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17866.jpg,Briefs,Navy Blue,Men,Casual,Innerwear
17868,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17868.jpg,Briefs,Navy Blue,Men,Casual,Innerwear
17877,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17877.jpg,Innerwear Vests,Beige,Men,Casual,Innerwear
17889,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17889.jpg,Innerwear Vests,Red,Men,Casual,Innerwear
17890,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17890.jpg,Innerwear Vests,Maroon,Men,Casual,Innerwear
17896,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17896.jpg,Tshirts,Red,Men,Sports,Topwear
17898,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17898.jpg,Jackets,Grey,Men,Casual,Topwear
17911,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17911.jpg,Jackets,Black,Women,Casual,Topwear
17914,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17914.jpg,Tshirts,Black,Men,Casual,Topwear
17935,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17935.jpg,Tshirts,Black,Men,Sports,Topwear
17942,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17942.jpg,Tshirts,Grey,Men,Casual,Topwear
17944,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17944.jpg,Tshirts,Red,Men,Casual,Topwear
17945,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17945.jpg,Track Pants,Black,Men,Sports,Bottomwear
17950,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17950.jpg,Caps,Black,Unisex,Sports,Headwear
17959,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17959.jpg,Casual Shoes,White,Women,Casual,Shoes
17971,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17971.jpg,Sandals,Black,Men,Casual,Sandal
17973,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17973.jpg,Sandals,Black,Men,Casual,Sandal
